ID,Lat,Lon,RAI_avg,MRAI_avg,SRAI_avg
408598,32.75,-84.9333,-27.753550658590793,-26.79170737505713,-110.43496383435085
408704,31.8833,-81.4167,-29.353069896259676,-24.9350266445711,-65.69350873677064
408758,30.6908,-82.5633,8.909978799734834,-12.207116715908374,-36.862956306178646
408766,31.5664,-84.7339,-10.37518536309451,-17.627838112820058,-82.26040721910628
409219,32.5569,-82.8997,-58.65196223243032,-62.50112994600664,-128.04756730083128
409701,34.4206,-84.1039,-30.277958659824083,-24.096540476015214,-114.69544953412105
410050,33.9881,-84.7475,-44.980371010599555,-59.10171026945149,-81.08817137725477
410174,34.5719,-84.0,-63.77136664711016,-61.082795504851404,160.86290796463786
410248,34.6333,-84.05,-3.158986898524369,-9.863876993920506,-64.52532343012689
410262,31.0167,-83.8667,-21.05318723168363,-14.600460249050967,-40.4758501386288
410305,34.4503,-83.855,-23.570992637542105,-35.47304813733049,-83.68439350463913
410367,32.1678,-81.9008,-27.204994402262294,-35.20107378088396,-59.28346712959848
410509,34.9033,-85.2714,-15.583086649944924,5.457171509985764,-80.61788578572717
410613,34.7589,-84.765,-66.89639340637699,-43.22508087243074,216.99962573106296
410639,34.05,-85.35,-6.921499390588748,-7.479593500051856,-36.31709587713151
410665,33.5972,-85.0806,-60.42625022648208,-50.358232367401214,-105.52325240441462
410691,34.4125,-83.2067,1.180881391886792,-0.20233571227380553,-56.36226595014464
410738,34.2361,-84.4956,-39.89362564658143,-51.950841649109606,-132.54576909450088
410784,34.4833,-84.9667,-18.799393101586663,-30.3187762557533,-28.726269874789928
410917,32.3178,-84.5203,-16.130271248664645,-19.863967600850653,-69.73626971089548
411057,31.1522,-81.3908,0.21615745924803623,-7.98474755421764,-16.350070087524827
411068,32.15,-81.9667,-51.38452760356726,-61.015723944306934,-97.36115641657496
411081,30.8228,-84.6175,-17.257720627647124,-8.261915671381832,-44.27976195332351
411165,30.9167,-84.5833,-40.05378139632149,-61.826846837090564,-106.80082926631134
411433,33.63,-84.4417,-52.38098764692434,-44.842484991259454,-157.59147593370537
411492,33.9481,-83.3275,-26.5111792516374,-18.96958291418752,-92.04353209715151
411646,34.0661,-84.3233,-15.9027422215638,-25.493203591726733,-61.625665878063295
411671,34.165,-84.73,-53.654948061075025,-70.17413946281943,-145.70637413551117
411773,34.3417,-84.8389,-43.05839916532388,-22.02335584150168,-110.56247281777371
411911,31.9381,-83.3078,-58.697813776491195,-51.832451964075,-127.3697230473916
411921,30.7219,-84.8742,-27.034490602562812,-5.3487931145177425,-82.46669411403029
412014,26.6847,-80.0994,-26.597655611966236,-36.257975819516915,-80.35759059461405
412082,30.6333,-85.5833,-7.614498484049897,16.639029080870625,-30.074356661096818
412096,27.135,-81.3303,-5.15365757772478,3.5993142144542754,-10.73661439951224
412128,25.7647,-80.4775,-3.0486477243788777,-2.2744122385758456,-6.1183169654138325
412206,27.9614,-82.5403,-56.33415821073352,-53.26825783720012,191.1722203681756
412394,25.7608,-80.8242,-2.5455235576801685,4.3179042656170905,-55.882348663166994
412415,27.7631,-82.6272,-35.245112557869746,-36.17721110537727,-98.40215698072392
412462,28.3378,-82.26,-18.46671673721267,-27.712259116791515,-72.9497425617546
412621,30.0678,-82.1928,-54.60262678869338,-52.86915372387182,-125.4799400743433
412679,25.9297,-80.4539,-66.02488014181098,-61.19009834446717,-135.80192632323752
412741,30.2492,-85.6606,-12.270860772309552,-0.6675663329212086,-52.90247669285294
412797,29.9989,-84.485,-47.019676327812824,-44.78412344928575,201.6730939278217
412809,26.7897,-81.3044,-18.54334112850988,-10.25599084274044,-31.326226157300933
413005,28.55,-81.3333,-53.16307221495209,-51.91120099373926,-142.64624135805232
413133,28.4339,-81.325,-69.40294604365144,-41.15639088868062,235.6558677226138
413156,28.9333,-81.3,-47.97059815507035,-48.77014626560284,-144.21328523713376
413171,27.1508,-80.8653,-81.47063885627813,-75.08528175266949,-157.37088801756013
413270,26.3336,-80.5372,-16.93893835388442,-14.886045905635726,-80.58273616692756
413278,30.5316,-86.4928,-24.28200784118457,-29.893217904402558,-78.01147359214688
413285,30.4406,-83.9858,-34.12428224183,-40.28331433387873,-110.71725184590238
413329,30.4922,-83.7833,-19.427669298474935,-15.316746878242451,-61.73939184815257
413370,25.7906,-80.3164,-14.283126681480992,5.213270542536394,-58.74952756145409
413410,28.0958,-80.6308,-13.515010249649857,-17.292536608566422,-21.31706796026929
413411,29.67,-81.215,-51.55786306691238,-66.31207284621271,-112.91768334690344
413415,29.2003,-81.9306,-21.086222357596544,-27.259128821145605,-87.91046062676632
413507,26.6833,-80.2667,-53.14214603190074,-48.809814033909795,-121.03188165268143
413546,28.8728,-81.7844,-44.553195765637156,-44.934913491622,-106.65039175497826
413642,24.9027,-80.696,6.6358972746799045,7.611773602947768,-30.278077873772265
413646,28.0206,-81.9219,-41.27854027935825,-32.683304236997124,-94.95856785176368
413686,28.2764,-81.4239,-36.576606055606284,-39.514723557786205,-75.26146997579168
413691,24.555,-81.7522,16.201053774063613,-7.794894931631292,-9.039625111322449
413770,30.495,-81.6936,-47.607984723896216,-52.907292687776454,-99.43472600135442
413871,29.0253,-82.6158,-39.49500302378529,-26.741548887226894,-124.05798439984778
414098,25.5,-80.5,-47.596471533178494,-49.48260940905339,-128.46355305662655
414137,25.8175,-80.2858,-31.1358414634741,-30.442983118472966,-127.88339192094172
414191,30.9575,-85.5331,-23.10315982852729,-39.31813993138057,-105.5567998920737
414278,26.585,-81.8614,-20.20468464576207,-32.19640936362571,-58.015369819304595
414311,26.0719,-80.1536,-63.62614400890693,-62.9256553699101,-171.767569234927
414323,29.1828,-81.0483,-92.08553363961283,-74.99403363017994,-212.0757009236303
414328,30.7797,-86.5225,-87.97103647053366,-71.40135732029755,240.59532870209304
414331,28.4811,-82.4353,-92.08553363961283,-74.99403363017994,-212.0757009236303
414362,28.6164,-82.3658,-87.48469034541782,-69.91674148173132,-186.37666021141408
414425,30.4181,-84.9861,-25.28555206894156,-8.500084549328655,236.46851011537612
414440,26.3675,-80.1108,-34.00535974221036,-29.800497881406667,-64.03382670360371
414570,30.9833,-86.65,-47.29264762369507,-42.64266487587316,-76.123610429989
414577,29.7258,-85.0206,-32.538975607732226,-46.27284049121787,-105.86041328772653
414591,38.6333,-75.45,-55.09198967665449,-45.85490776501382,-89.85842609617372
414605,41.6931,-73.06,-41.40486786344686,-33.29363830542828,-101.25269105866406
414670,41.795,-72.2286,-39.62072611211695,-31.034890644746195,-96.66983502546394
414679,41.8667,-72.4333,2.9796470239711668,15.68511493468277,-74.83263976586147
414704,41.9725,-73.2208,-56.22341473889389,-55.527208511629524,-138.74053273143153
414792,41.7572,-72.1858,-67.57559557101641,-63.353019999937345,-112.87521953755308
414878,41.6297,-71.9014,-39.148695603265274,-23.722627468032577,221.5504504774458
414903,41.7333,-72.65,-39.70893347399423,-44.24562299940671,-103.85335686678867
414920,41.4833,-73.4667,-38.343543969674336,-37.97264971486664,-97.19182116809466
414974,41.1583,-73.1289,-27.989271617127653,-30.668265789004334,-83.22524431466657
414975,40.0375,-106.2039,-36.10685169069968,-29.780116520047816,-98.39143746343349
414982,38.9167,-107.5167,-9.177024243524166,-1.1184169620342541,-52.13753149748873
415048,37.8675,-104.1139,-26.07450089921856,-10.331070358375955,236.55822983630034
415081,37.6464,-104.7681,-53.51502547847167,-53.50588930680134,-175.18149182047898
415113,37.8,-106.8333,-17.439994163870363,1.920381499443521,-62.866700644426224
415192,37.2622,-104.3378,27.270490369811373,39.67193522387403,2.4446083173261965
415193,37.1789,-104.4867,-46.368767670332254,-34.30614602587143,-128.5076324110657
415247,37.9492,-107.8733,3.447186685452111,6.982720243057459,-77.01768498362831
415272,39.2494,-106.3714,-37.69046406766919,-73.86506426873841,-100.48670595081637
415358,37.2833,-102.6167,16.7273226831856,-2.428236502802541,-8.066763919197319
415398,37.3692,-102.7431,-65.31954822308425,-52.81787449541113,-157.62353092189608
415429,39.1397,-104.0878,-25.38285271737611,-26.544553950161042,-73.35195974887647
415463,37.8117,-107.6614,-78.5814800819413,-48.37095674658013,247.5134685125368
415528,39.5719,-103.2922,-72.28939141397602,-54.37653563972869,-156.78117241015596
415538,39.295,-102.8675,-37.12329837611848,-36.87223184939717,-97.04671733967086
415591,37.1953,-105.4244,-29.38405914300295,-14.77837539388844,-69.02322624575781
415596,38.0858,-106.1444,-38.406036485989844,-24.196931026632154,215.16556785712163
415658,37.9,-104.9333,-90.88394398269263,-70.2758436801836,-176.0707239721726
415890,39.55,-107.7333,-37.73463806951982,-40.966969369306845,-97.97693783629812
415957,38.29,-104.4983,-20.13908091162343,-17.243741767266386,-66.65672892874046
415996,39.5289,-104.6567,-40.36705196349271,-18.57788508551789,-70.04233065391155
416104,40.6167,-102.4667,-58.25593288596115,-55.401781554129336,-152.3020748575712
416108,39.1203,-104.9169,-27.503723830863148,-29.561322361702157,-98.01911246346002
416135,38.53,-103.7058,-96.30378483744973,-80.13524320091636,7.009431122616459
416136,40.7064,-104.7833,-96.30378483744973,-80.13524320091636,7.009431122616459
416210,40.6089,-103.8461,-86.90282044496044,-81.2776283501205,-159.19351248942974
416270,37.5833,-105.1833,-29.34960563142923,-26.53657130752617,-80.0706646089828
416504,39.6573,-105.2226,-31.890668131951028,-32.814698428643865,211.59350757428587
416776,37.4833,-106.15,-28.983215221891395,-56.49531420963322,-48.99735655901563
416792,37.5806,-106.1861,-15.981451215195486,-3.3379953159472833,230.20036058553308
416893,37.1986,-108.4883,-38.79279481368781,-46.40003907250497,174.90327892845798
416992,40.0333,-107.9167,-46.83924803184864,-52.04068989297771,-105.16311183987166
417060,40.0358,-107.9058,-48.11716306431551,-70.80298116985912,-81.07529808240199
417066,40.0,-108.2,-33.05586191957565,-32.17441580749649,-72.77533086055577
417074,39.7655,-105.626,-8.15690728694122,-21.300638311460627,-38.84544638291575
417140,38.8157,-104.9931,-57.94119447883591,-55.8126306725034,-152.30579948794082
417300,38.9075,-105.4706,0.5600940741716152,2.4887133285265293,-35.61099733710558
417431,37.4533,-103.3219,-21.19416495427984,-37.58509650971708,-65.66784150836398
417480,39.5736,-105.2197,-22.810388707848553,-16.905522461421544,-58.72110896281969
417481,39.1439,-103.4897,-30.89668992330159,-32.66550796391693,180.72284934245403
417556,39.9875,-104.0847,-24.75648315873718,-12.251094707827342,-67.53486971256838
417594,38.5258,-106.9675,-49.972725621475774,-49.589561117017475,-132.25666377203012
417700,39.2167,-104.7383,-48.18780469769932,-46.760089407802724,-168.87586430337694
417944,40.4022,-104.6992,-14.789621800849309,-38.81672707471001,-23.743735911687384
417992,40.7167,-107.7,-16.78512961631755,-26.467312968030836,-59.10338031073577
418023,40.185,-105.8667,-36.250766055932196,6.629575614125393,-97.60963861624596
418047,39.1342,-108.5375,-22.05408306949046,-30.533475784187488,-68.27089181794096
418081,38.0611,-102.3111,-23.264700952777385,-5.145681319003162,-71.67190848684034
418265,39.7036,-105.2264,-75.70394601849766,-47.352176242142185,216.40081658529033
418305,40.6647,-105.2233,-39.01187469013207,-66.73134662581316,-87.20385149142845
418415,40.5762,-105.0857,-53.67733700741248,-42.14782118396675,-119.44988258634632
418446,38.8333,-104.3333,-35.01124598334366,-33.58234163545998,-99.96537973279928
418531,40.1089,-102.4867,-43.209343912506384,-36.70629305325663,-117.70368724267917
418544,38.4775,-102.7808,-53.870653635194586,-48.96788897040382,-129.6301374260001
418563,37.2833,-107.8833,-21.210849060330954,-18.304850356846362,-73.48027132012714
418583,40.4333,-105.3394,-46.27412070626046,-57.033901810764384,-101.39828805118904
418625,40.2442,-108.9719,-27.798848024381247,-21.521015381148267,-66.52835480456648
418631,39.7294,-105.0083,-23.1516399028875,-30.664483777756814,-67.16920445537376
418646,39.7633,-104.8694,-69.16001956683102,-52.58391464618749,-134.43108215430877
418647,39.6419,-104.0775,-8.054523150325476,-1.3349792903247983,-33.3175817565393
418743,37.75,-104.6,-13.775132545803096,-6.685126081558365,-45.17124690151056
418761,38.81,-104.6883,-39.367808634933525,-38.941865791244126,-144.35202637263538
418778,38.4461,-106.7611,-64.41509801129037,-54.814039492757,229.58295947161832
418845,38.3833,-105.7833,-35.842051619792954,-20.721436309755152,-114.0260830229427
418859,38.115,-103.51,-36.91218876775278,-43.48064100360484,-116.21894201479004
418862,39.2203,-105.2783,-40.12875696237633,-42.8720295126794,-98.88371629020526
418910,38.9,-107.9333,-61.53325423294773,-57.13333140082509,-103.93132110744962
418942,39.4106,-104.9058,-55.31678080693697,-51.636384379804475,-122.39995485879976
418996,39.7403,-104.1275,-58.777132703321364,-48.97997587424096,-122.66018569374195
419037,39.4833,-102.1667,-34.712984254138576,-47.99130148042268,205.4921554693376
419163,39.6569,-102.1183,7.445301209364782,15.15142588798927,-1.0553052518789048
419270,39.1881,-106.8361,-50.30703028788286,-45.395056352646066,-124.60616577073968
419280,38.8528,-102.1764,-42.81710603704626,-34.812939524651775,-121.2759865523292
419365,38.9933,-105.8919,-55.14709585034782,-62.34535483447633,-120.76851319572361
419417,37.4361,-105.8656,-46.80835396484762,-56.47716978731256,-131.50951747953354
419491,40.155,-103.1417,-63.63390858466785,-54.163843515618574,-127.86027176974856
419499,37.7567,-119.5883,-8.081466725152788,-12.518471307599041,-28.597195959772698
419532,38.9053,-123.2314,-12.1806003921761,-12.369973382057914,-94.0224133510635
419565,33.7167,-117.0833,-21.256333385805384,1.2271187809383017,-75.54721881495158
419588,34.02,-118.0858,-7.336124809316867,-32.6486764689503,-54.70396029144209
419665,39.0278,-121.3908,-37.62051136353868,-21.058567902064578,-64.20309068373211
419715,39.0167,-121.4333,-61.98242653119914,-69.60515949872861,-112.37903829107975
419829,39.9333,-121.5333,-17.60039879544379,-9.006100297502904,214.84390815268824
419858,35.6667,-118.3,-32.867041803263,-27.304757222421504,-82.40597053750811
419893,40.7222,-122.9331,-10.480194484547102,-3.4239484540752603,-54.09145981237761
419976,34.9667,-119.8667,-69.72230814202759,-31.34015543921791,-119.06414078619811
420168,33.2833,-116.6333,-49.73379272932162,-43.65140658378861,209.06091144867608
420336,37.8833,-122.0333,-43.27445170511995,-46.335710281515134,-87.28542369009115
421008,40.95,-122.45,-0.2436257680701548,-1.3671428954547649,-39.49406623717454
421308,34.535,-117.3058,-55.303542668368245,-53.91549845176844,-132.4304261698139
421590,34.85,-119.4833,-48.161165117174406,-51.36828436407731,-125.0537514910624
421759,36.6333,-121.0333,-44.169174437158794,-37.776602348046175,-106.04754202956501
422090,37.7719,-122.1675,-51.60303888616751,-53.17586799349143,-123.10752766437965
422385,34.1333,-117.65,-66.41138791215502,-69.0562876354647,-155.06756195421417
422561,35.8833,-118.65,-43.82522869854045,-45.30167980091645,207.77730127954518
422578,41.96,-121.4744,-31.133088570540796,-36.57217885892562,-102.96136585839415
422696,39.3311,-120.1892,-54.138482565672376,-28.772772389094207,-138.93324417683397
422864,33.6583,-117.5894,-66.183025518406,-59.02068049843542,-132.815270542458
423056,38.4461,-120.4992,-35.08653995680058,-48.124430896988756,-81.93307392779032
423611,36.465,-118.8619,-66.59295376809385,-74.20755884431425,124.02360003240777
423624,36.3711,-118.8475,-15.30791644298759,-24.446965441071157,-55.495477706741305
425186,33.6358,-116.1639,-40.562552090658606,-42.55420948107583,-123.18165896833833
425654,38.8039,-122.8128,-66.49763629330899,-58.93356183580338,102.19451486684899
425892,40.8667,-120.4333,-47.177066329313746,-47.431866009200505,-125.11102513402426
426127,33.4972,-117.1508,-47.58773993743058,-48.491616259835965,-118.56325123657834
426135,35.1333,-118.45,-43.07064200163913,-42.76534315911583,-69.06072842981007
426404,35.14,-119.4492,-67.09535316555656,-59.77154983256491,-106.1635337001392
426414,40.4239,-120.6747,-69.41046176465308,-53.116797332441045,171.46986948592874
426938,34.6828,-120.5364,-45.48172027834184,-44.54549989180918,-101.55297847603788
427064,36.8975,-121.8347,-67.87094917996012,-60.16595512040075,-143.85048426287804
427260,33.7153,-117.1903,-31.366514164061705,-33.085632343830675,212.8041115975857
427395,39.5858,-122.5339,-32.48146382712716,-36.10111966913215,-120.84850893523253
427516,37.8892,-121.2258,-68.1930187262023,-57.71644437302884,207.36133971891996
427598,36.1933,-118.6567,-60.5848174730847,-51.472565370225865,-147.42989186882767
427846,36.1422,-118.8114,-24.498559599414246,-24.884573814329062,-73.66816453215463
429136,34.05,-117.8167,-52.39788004256256,-50.63709186780644,193.6257629275174
429382,38.3511,-119.45,-60.005155973840715,-56.067350706932665,219.81244845502172
430277,39.3256,-120.3672,-34.910066459517374,-43.0313887029277,-98.17349942171899
430563,39.3167,-120.3833,-60.629276500870546,-59.849454130594424,-103.68353947866942
431072,36.0667,-120.65,-59.33296601254515,-45.684514381219124,-143.09294626750116
431565,34.2839,-118.8119,-46.03083651781782,-64.10539460243764,-107.22615737887855
433400,33.7425,-117.66,-38.32745525467182,-55.19212528769629,-61.70885880084872
433914,33.7967,-118.1675,-69.52130041046682,-44.85370896233567,-150.03324266694995
434747,39.5833,-120.3706,-57.96967821844322,-45.18366042223816,-108.67140988898456
434882,40.7142,-122.4161,-56.3577919667106,-54.67089178897886,-91.09438080429118
435366,34.1661,-118.4728,-28.932687688110725,-48.03777055030372,-69.46453958798527
435492,38.4086,-122.8211,-39.082513331842726,-31.03069544792609,-120.77718388741583
435542,41.3011,-123.1331,-20.79049965139755,-10.641866752051254,-30.22262854987697
435632,33.7869,-117.7217,-46.95530719766634,-55.526400474600514,-77.86845446240793
435733,34.6078,-120.0692,-36.47922391963345,-36.73684370672747,-82.03681052587413
435982,34.1128,-117.9686,-54.975472924416735,-49.07313573193969,-118.78636108177665
437054,34.4167,-119.6853,-40.73028990271949,-57.355024873817264,-65.29269854942356
437152,34.1017,-117.1061,-39.79340524206703,-31.372683311081623,-94.07750188648237
438556,33.25,-119.45,-50.52454155351348,-56.62510067739116,-87.02967871321061
439691,37.0533,-121.0578,-53.40918269704221,-54.383224449119396,-102.7393531748808
440013,33.5922,-117.5144,-19.577036294413908,-7.8483981756729815,-80.44079259044715
440166,37.3497,-121.9033,-40.96921996990583,-42.75527608465852,-79.55760621846434
440778,37.0908,-119.7231,-21.74342739828532,-19.104658123579004,-59.81266247887118
441598,33.7869,-116.9592,-72.57406173454017,-69.62439405381889,-138.42311554591052
441614,34.2053,-117.8608,-16.94472560683461,-27.705725871186033,-38.11103168867643
441708,37.7694,-122.4333,-38.91147294466921,-27.2164968080122,-73.10375416764695
442044,37.6581,-122.4378,-53.07372007838844,-56.293361171480946,-110.19249649981093
442269,37.7278,-122.5044,-25.297094939439507,-32.31298583537639,-80.13815889137959
443310,34.3167,-118.5,-43.133253308261516,-44.26637292451326,-80.08889552844421
443623,37.0167,-121.3333,-15.558940746127936,-16.10861381628886,-40.22832559777339
444078,34.75,-118.7333,-6.082288809768179,-0.254747498527971,-35.700922647158855
444128,34.1344,-117.2539,-42.63026556839447,-53.71561870321134,-36.232822490901704
444180,36.5092,-121.0869,-22.081714247987794,-32.362187181318504,-96.4553139597387
444185,38.4931,-122.5383,-33.4722935992851,-28.902076288751065,-86.20358892102354
444246,38.5556,-121.4169,-21.12080423443782,-26.98066500740656,-63.25991958425211
444414,38.5069,-121.495,-35.57443102664368,-12.47719350662606,-112.57780284162513
444452,34.2067,-117.0864,-48.514662484616885,-65.69213977778931,-100.17035541592003
445595,40.7956,-121.935,-31.692173621243253,-26.655607144011256,-86.39146586648228
445851,38.9,-120.3833,-43.59491308852116,-40.443150386135436,-91.31354891903042
446475,33.9667,-117.35,-31.20921228865845,-52.69658223080273,-81.51750623007811
446692,40.5175,-122.2986,-34.75785996256471,-26.49760705154154,-91.33032007504444
446712,40.1519,-122.2536,-45.63864340837508,-40.60632431956977,-103.99806106328285
446955,33.8903,-117.6453,-14.937522976221834,1.117183100993739,-53.296628187140016
447025,39.3619,-123.1286,-20.41791797468218,-8.322600530678606,-62.882418525094785
447201,39.3,-123.0667,-17.77607540169871,-21.976665947264966,-32.49351540187122
447285,39.8053,-120.4719,-27.621694719826063,-26.7433704173139,-71.72084360023486
448046,39.7578,-120.6964,-31.29718016494849,-21.97505262739927,-84.40969235898879
448396,38.7311,-120.8461,-58.35424210330659,-40.39681290943686,-122.90381227282386
448547,34.4,-118.7,-10.094100948042467,-15.487696023100215,-37.428576173727706
448906,34.4061,-118.7569,-40.25488868883427,-38.2899452583049,-125.05563856762876
449060,34.6103,-119.3667,-14.840030664415416,-3.0551352452145646,-31.010280535790663
449151,38.1833,-120.0,-15.327589074351778,-21.926364368243302,-53.10152122984256
449272,38.2578,-122.6078,-56.10485169097716,-36.37584147300579,-113.19349808235526
449301,35.6833,-120.75,5.740832227521735,-1.990873146762788,-10.14771627734345
460582,35.6278,-120.6856,-63.82301871296161,-96.2266583714378,-110.55720972447156
461393,34.2903,-114.1708,-25.27137970948601,-19.655638980603662,-51.109573022967815
461570,37.4436,-122.1403,-36.15155816469496,-29.84662992286678,-71.44753111052388
461677,34.5833,-118.1,-48.56313451621977,-86.59742109077811,-83.65776476483778
461959,39.5178,-121.5531,-25.68130364776727,-42.505487986826054,-60.20704805320847
462209,33.9378,-117.885,-32.492539221064455,-44.60093402252166,-74.27794325739036
462462,33.2103,-117.3536,-57.6441850918001,-79.23211690270547,-88.23648924681812
462718,38.4,-122.4667,-58.12178692648457,-43.7165907363498,-124.4382824694621
463072,34.3894,-118.5336,-76.83444046728415,-70.25640577565348,-120.45057715882386
463215,34.9458,-119.6811,-22.519217007142156,-33.720614485235664,-82.5067179780703
463238,34.85,-114.5667,-21.541377945814613,-30.416297288107685,-50.21164164953436
463749,39.1733,-123.5642,-65.46249388018293,-66.08991112997909,-149.8030978799934
463816,34.2264,-118.0647,-37.1819052424129,-34.64980283343801,-118.75619811098517
464369,41.3206,-122.3081,-59.91528966041315,-76.31058894625885,-109.30103140751967
464388,38.75,-120.6667,-38.78829925139933,-40.87381295900151,-104.84262432783984
464393,34.2333,-117.65,-29.318017699469255,-43.18827190848374,-118.45811233831685
464763,37.1333,-121.6167,-7.800107051002411,-13.9138084239052,-93.4654323879077
465002,32.6856,-116.5219,-52.1030830853496,-51.07161422182869,-109.14173476630621
465341,41.7806,-122.4717,-36.612295157141084,-32.18909289663375,-86.60300183408629
465353,35.0492,-118.1619,-54.98717541717221,-59.59035551549925,-104.82641706271458
465672,37.6256,-121.0314,-20.97155288191477,-11.631099409175096,-101.81513642423232
465712,40.3458,-121.6092,-19.03253997155769,-17.663601019936383,-86.70612540337648
466163,36.2756,-118.7675,-21.812469889991025,-12.042581657853777,-50.162492202559726
466859,34.0914,-116.9364,-39.29786824437825,-47.87390247218063,-92.64145904838327
467730,40.1414,-120.3533,-23.192933846992034,-24.112865746621175,-46.9491850474756
468777,39.05,-120.7333,-57.72174986907245,-62.47458537921508,-126.88127980332118
468924,37.3061,-120.4831,-37.83749701904276,-20.359627170642106,-109.9629057568485
468986,41.2514,-122.1383,-16.780491124884538,-39.491137402375095,-16.46311621572232
469011,34.4839,-119.3056,-30.152022883239965,-40.106380332093096,-96.56097869155182
469086,37.97,-122.1275,-32.7444145233243,-44.60442295032609,-90.47171393493205
469333,38.6919,-119.7803,-33.068985110772836,-5.232342290997849,-51.76667075113755
470124,38.8542,-122.7778,-79.28702857545095,-84.15160278266748,-163.805464203417
470308,34.2333,-117.4667,-21.583813361107673,-21.70006543127173,-48.64321754591862
470349,34.095,-117.3347,-5.152374057936469,-17.130083880586717,-37.24884374067828
470456,35.6169,-119.6892,-28.779113276092623,-44.76628055202143,-91.29402867020684
470735,33.9381,-118.4056,-32.11609638795833,-49.76357770888061,-109.83744033565273
470855,35.3,-118.4333,-28.09813533935632,-36.295818274798584,-89.43527284667643
470890,33.8117,-118.1464,-30.03928900993622,-12.869960283112997,-81.67681048923767
471416,38.1833,-120.0167,24.870344276058873,28.307082672681787,1.1482929154370185
471578,36.4431,-118.0433,-83.36170825043627,-94.83867360890642,-173.24200795267913
471708,35.9667,-121.0833,-36.68170752632571,-39.23352489287929,-85.80194047411271
471897,34.3167,-118.3,-31.712815810352517,-27.633165402756006,-106.65811344530698
471913,39.7,-123.4833,-45.26682114919407,-34.13559912009207,-68.47961199841671
472302,33.1667,-117.0,-12.32897385568044,-28.629399821031264,-62.894035884428156
472447,38.4919,-122.0039,-74.06105479924136,-80.66062376475931,-158.93373203672937
472507,40.0167,-123.4,-35.34167422392604,-55.273113795679905,-62.92606091423454
472745,38.8,-120.15,-26.536281907978733,-14.203401021175585,-101.37176950490307
473038,40.6425,-123.9144,-22.07268729094056,-23.111099955646175,-78.84107678995836
473269,41.5786,-124.0747,-101.83282060041246,-82.93978860683934,-214.10352438035915
473453,36.2069,-121.1378,-6.203025444060187,-10.087301563601216,-54.35734797957116
473636,34.1472,-115.1219,-27.024267605666523,-2.824614465420812,-36.979194919150245
473654,36.7667,-118.3333,-42.81099533719555,-54.14873702698129,-95.84782418427635
473756,36.8,-118.2,0.08045739144854978,13.169864392017411,27.008718346320993
474821,40.6164,-123.4567,-16.744341968463534,-26.835347923685106,-53.15345706651301
474894,35.0833,-120.3833,-46.63112470864217,-46.88019707757313,-115.11083861129576
474937,39.0167,-123.0,-25.784714917058306,-20.8462101156092,-61.463211160627665
474961,41.05,-123.6667,3.720286891314751,-8.174491215946547,-60.68353030465581
475120,36.9103,-121.255,-63.315295060114416,-50.53618276444202,-120.70576207237158
475335,36.8483,-121.4214,-94.36330867441839,-80.40230222834587,-171.28451447155334
475352,37.9614,-119.7831,-12.43988114612879,-27.336762870869435,-78.78206621948038
475479,33.2367,-116.7614,-17.12443033012088,-25.364370676959247,-79.64515736040218
475524,39.0583,-120.415,-39.36310276429303,-23.502884247539846,-111.29544783021802
475948,33.7044,-115.6289,-41.3559280793096,-62.382632751844,-93.13466915065358
476510,40.3636,-122.965,-76.56811651138926,-71.73685814072097,-171.68088447986827
476859,41.8042,-123.3758,-30.243281209797356,-40.8421630160203,-138.95878021432458
478027,34.2608,-118.3853,-16.891953255670966,-35.24342544061999,-92.24900338352015
478163,40.2667,-121.0833,-9.56632991875631,-7.569309202126676,-35.8057615814396
478164,37.8444,-120.2258,-9.56632991875631,-7.569309202126676,-35.8057615814396
478259,37.8333,-120.2167,-85.24399454456352,-76.97793692732667,-150.67276787190508
478589,38.6333,-120.5167,-37.9276193651053,-42.71765295526985,-91.08433914014088
478963,39.2042,-121.0681,-69.76627277967324,-64.65028628399351,-160.24668881533879
479218,36.7394,-118.9631,-103.6112570922938,-91.79039273132432,-177.87195761827988
479304,36.5333,-121.2833,-7.695111696896043,-14.161832817481137,-44.74233514214478
482175,35.725,-118.6797,-27.74343630389416,-33.42598540669239,-65.77909628611685
483100,35.7269,-118.7006,-49.43065144673531,-40.58978337204033,-126.20883779530665
486555,37.0328,-121.4317,-35.16776419339938,-38.14872328685563,-83.86918694817903
486597,36.5667,-118.7667,-27.85342804790003,-41.09719250258715,-75.4324857086002
550412,38.9333,-120.8,-79.43413210080229,-58.14712633936669,199.65840901973303
590014,38.9167,-120.8333,-46.125222985327255,-59.9554169808983,-74.06324061907131
590042,41.8453,-123.9647,-60.75553735840475,-59.188739185565545,-145.47732509424586
600011,33.8833,-117.9167,-72.80836564836503,-65.80002718293058,-180.9910979141278
600013,33.8964,-117.8881,-71.61547610406713,-70.25787450561496,-153.21808623751105
600019,36.78,-119.7194,-68.53793526595072,-55.71428589178061,205.1482904959442
600022,41.6,-122.8478,-76.0403997069253,-67.2862404432284,185.5737941485695
600023,39.5092,-123.7567,-14.246510588745851,8.97918424724356,-72.80047395813014
600026,34.7333,-120.0,-25.945417358898748,-43.50938433667052,-80.20547767228122
600041,38.5236,-120.7061,8.760522172783643,18.703297234977548,-2.2178458540989756
600082,39.6,-121.2667,-57.38387661361908,-51.81746297788193,-156.2097397455225
